Host Since;Host Response Rate;Is Superhost;Latitude;Longitude;Is Exact Location;Accomodates;Bathrooms;Bedrooms;Beds;Guests Included;Min Nights;Reviews;Overall Rating;Accuracy Rating;Cleanliness Rating;Checkin Rating;Communication Rating;Location Rating;Value Rating;Instant Bookable;Price;Host Response Time_a few days or more;Host Response Time_unknown;Host Response Time_within a day;Host Response Time_within a few hours;Host Response Time_within an hour;Property Type_Apartment;Property Type_Bed and breakfast;Property Type_Boat;Property Type_Boutique hotel;Property Type_Bungalow;Property Type_Condominium;Property Type_Guest suite;Property Type_Guesthouse;Property Type_Hostel;Property Type_Hotel;Property Type_House;Property Type_Loft;Property Type_Other;Property Type_Serviced apartment;Property Type_Townhouse;Room Type_Entire home/apt;Room Type_Private room;Room Type_Shared room;Neighborhood Group_Charlottenburg-Wilm.;Neighborhood Group_Friedrichshain-Kreuzberg;Neighborhood Group_Lichtenberg;Neighborhood Group_Marzahn - Hellersdorf;Neighborhood Group_Mitte;Neighborhood Group_Neuk̦lln;Neighborhood Group_Pankow;Neighborhood Group_Reinickendorf;Neighborhood Group_Spandau;Neighborhood Group_Steglitz - Zehlendorf;Neighborhood Group_Tempelhof - Sch̦neberg;Neighborhood Group_Treptow - K̦penick;Boy or Girl?_Boy;Boy or Girl?_Girl;Distance from barycenter
2028;25.0;0.0;52.51899000000001;13.46044;0.0;1.0;1.0;1.0;1.0;1.0;3.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;32.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.05379097916851351
1555;70.0;0.0;52.49324;13.33532;0.0;2.0;1.0;1.0;1.0;2.0;5.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;25.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.07400219120289733
1202;100.0;0.0;52.53795;13.41809;0.0;4.0;1.0;1.0;1.0;1.0;1.0;35;85.0;9.0;9.0;9.0;9.0;10.0;9.0;0.0;63.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.03001203465530943
1620;89.0;0.0;52.53495;13.35198;0.0;1.0;1.0;1.0;1.0;1.0;4.0;13;93.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;25.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.06084040809711832
1885;100.0;0.0;52.49906999999999;13.43664;0.0;4.0;1.0;1.0;2.0;2.0;3.0;1;100.0;10.0;8.0;10.0;10.0;10.0;10.0;0.0;110.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.031158735712718072
1388;;0.0;52.53264;13.3414;0.0;1.0;2.0;1.0;1.0;1.0;14.0;1;100.0;10.0;10.0;10.0;10.0;8.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.0698302258606689
2495;100.0;1.0;52.46572;13.37621;1.0;3.0;1.0;1.0;2.0;2.0;2.0;255;99.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;75.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.05409170698401217
2924;100.0;0.0;52.54609;13.4649;0.0;4.0;1.0;2.0;2.0;2.0;4.0;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;45.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.0679226876018595
433;100.0;0.0;52.55727;13.37991;0.0;6.0;1.0;2.0;5.0;2.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;49.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.05478242455895041
1250;100.0;0.0;52.51721;13.46275;0.0;2.0;1.0;0.0;1.0;1.0;5.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;87.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.05580809299510743
1401;;0.0;52.55676;13.45266;0.0;3.0;1.0;2.0;2.0;1.0;3.0;1;;;;;;;;0.0;69.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.06513423406806913
2341;75.0;0.0;52.52794;13.40383;0.0;3.0;1.0;1.0;1.0;2.0;5.0;13;80.0;9.0;7.0;10.0;10.0;10.0;9.0;0.0;100.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.018396710277411035
1387;;0.0;52.469280000000005;13.430929999999998;0.0;2.0;1.0;1.0;1.0;2.0;2.0;4;100.0;10.0;10.0;10.0;10.0;10.0;8.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.04692935702950423
104;100.0;1.0;52.54824;13.51546;1.0;2.0;1.0;1.0;1.0;1.0;4.0;11;98.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;32.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.1146391054578811
483;0.0;0.0;52.54641999999999;13.339520000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;6;73.0;8.0;7.0;8.0;5.0;8.0;7.0;0.0;35.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.07710195217089935
2535;;0.0;52.48764;13.35671;0.0;4.0;1.0;2.0;2.0;2.0;62.0;48;87.0;9.0;9.0;9.0;9.0;9.0;9.0;0.0;41.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.05538242446042981
843;;0.0;52.53025;13.40589;0.0;3.0;1.0;2.0;2.0;1.0;3.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;200.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.020410077946973634
635;100.0;0.0;52.49526999999999;13.41379;0.0;2.0;1.5;1.0;1.0;1.0;5.0;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;22.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.01595318630114421
2718;100.0;0.0;52.49126;13.43692;0.0;4.0;1.0;1.0;1.0;3.0;3.0;5;95.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;95.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.034891683617853
1767;;0.0;52.488690000000005;13.422320000000004;0.0;2.0;1.0;1.0;1.0;1.0;1.0;2;100.0;10.0;10.0;10.0;10.0;8.0;10.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.02591680169364922
2444;;0.0;52.43482;13.22479;0.0;3.0;1.0;2.0;2.0;1.0;2.0;0;;;;;;;;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0.1974625854576714
474;90.0;0.0;52.425740000000005;13.42869;0.0;2.0;1.0;0.0;2.0;2.0;4.0;2;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;60.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.0868031183916974
15;100.0;0.0;52.40022;13.14524;0.0;4.0;1.0;1.0;2.0;1.0;1.0;0;;;;;;;;0.0;49.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0.2841990875585673
697;100.0;0.0;52.52409000000001;13.335570000000002;0.0;4.0;1.0;2.0;3.0;2.0;3.0;2;60.0;10.0;6.0;10.0;10.0;8.0;6.0;0.0;69.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.07324128049058484
562;;0.0;52.49128;13.424279999999998;0.0;2.0;1.0;1.0;1.0;1.0;3.0;10;96.0;10.0;9.0;9.0;9.0;10.0;10.0;0.0;38.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.025115156938664646
624;;0.0;52.53399000000001;13.424120000000002;0.0;4.0;1.0;2.0;3.0;1.0;5.0;3;100.0;9.0;9.0;10.0;10.0;10.0;10.0;0.0;100.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.029312676483514637
1698;100.0;1.0;52.53367;13.42641;1.0;2.0;1.0;1.0;1.0;1.0;3.0;3;95.0;9.0;9.0;10.0;10.0;9.0;9.0;1.0;40.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.030424207438690933
13;100.0;0.0;52.5317;13.51153;0.0;3.0;1.0;1.0;1.0;1.0;6.0;0;;;;;;;;0.0;40.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.10636542321275967
1708;100.0;0.0;52.54475;13.367;0.0;6.0;1.0;1.0;6.0;1.0;2.0;12;85.0;8.0;7.0;8.0;8.0;8.0;8.0;0.0;40.0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.05337334526105463
2017;100.0;1.0;52.497580000000006;13.42959;1.0;4.0;1.0;3.0;2.0;1.0;3.0;45;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;100.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.02535934851768785
1464;;0.0;52.49786;13.44684;0.0;2.0;1.0;1.0;1.0;2.0;3.0;33;96.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;38.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.04121406914179123
730;93.0;0.0;52.47771;13.424320000000002;0.0;3.0;1.0;1.0;3.0;1.0;2.0;68;92.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;70.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.036353091377816414
1419;;0.0;52.49725;13.4518;0.0;2.0;1.0;1.0;1.0;1.0;3.0;1;100.0;10.0;10.0;10.0;8.0;10.0;8.0;0.0;45.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.04614407021652869
2015;100.0;0.0;52.518240000000006;13.44786;0.0;4.0;1.0;1.0;1.0;2.0;10.0;110;94.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;70.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.04128853555147907
1956;67.0;0.0;52.53763000000001;13.34871;0.0;2.0;1.0;1.0;2.0;1.0;6.0;2;80.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;52.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.06493311221398501
2104;;0.0;52.53830999999999;13.40206;0.0;2.0;1.0;1.0;1.0;1.0;1.0;15;91.0;10.0;8.0;10.0;10.0;10.0;9.0;0.0;60.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.028914147936417375
136;100.0;0.0;52.47876;13.42069;0.0;4.0;1.0;2.0;3.0;1.0;5.0;0;;;;;;;;0.0;89.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.033846135048499315
647;80.0;1.0;52.44566999999999;13.3422;1.0;3.0;1.0;1.0;1.0;1.0;3.0;8;99.0;10.0;10.0;10.0;10.0;9.0;9.0;1.0;25.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.091538121697159
864;;0.0;52.5484;13.42274;0.0;1.0;1.0;1.0;1.0;1.0;4.0;5;85.0;10.0;9.0;9.0;9.0;9.0;9.0;0.0;16.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.041437247631395384
1250;;0.0;52.50399;13.37494;0.0;2.0;1.5;1.0;2.0;1.0;1.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.03301587228591387
62;100.0;0.0;52.5213;13.45531;0.0;2.0;1.0;1.0;1.0;1.0;2.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;80.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0.04922576040077572
2817;100.0;0.0;52.48691999999999;13.43728;0.0;2.0;1.0;1.0;1.0;1.0;3.0;25;99.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;35.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.03767501527326262
2722;;0.0;52.52611;13.39251;0.0;2.0;1.0;0.0;1.0;1.0;2.0;7;73.0;8.0;7.0;7.0;9.0;10.0;8.0;0.0;90.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.022028199407216523
2175;;0.0;52.47671999999999;13.4403;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;22.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.046708091161531184
648;100.0;0.0;52.4944;13.43743;0.0;1.0;1.0;1.0;1.0;1.0;15.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;32.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.03377265436769205
1689;100.0;1.0;52.55154000000001;13.392970000000002;1.0;1.0;1.0;1.0;1.0;1.0;2.0;10;97.0;10.0;10.0;10.0;10.0;9.0;9.0;1.0;27.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.04407926733292178
521;;0.0;52.4476;13.630820000000002;0.0;2.0;1.0;1.0;1.0;2.0;3.0;3;82.0;8.0;9.0;8.0;8.0;10.0;9.0;0.0;63.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.23192064802376966
1065;;0.0;52.532790000000006;13.438029999999998;0.0;1.0;1.0;1.0;1.0;1.0;7.0;0;;;;;;;;0.0;13.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.03822104822079353
731;;0.0;52.4971;13.43077;0.0;2.0;1.0;1.0;1.0;1.0;3.0;4;95.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;66.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.026624391865523483
641;;0.0;52.54578000000001;13.42382;0.0;6.0;1.0;1.0;3.0;1.0;2.0;1;;;;;;;;0.0;114.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.0394513399372345
1587;100.0;0.0;52.47776;13.335929999999998;0.0;7.0;1.0;3.0;4.0;1.0;3.0;57;97.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;240.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.07838418032374737
32;100.0;0.0;52.54503000000001;13.42065;0.0;4.0;1.0;1.0;3.0;1.0;1.0;0;;;;;;;;0.0;95.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.037539836285593264
880;100.0;1.0;52.48504000000001;13.312920000000002;1.0;4.0;1.0;2.0;2.0;1.0;3.0;13;99.0;9.0;10.0;9.0;9.0;9.0;10.0;1.0;80.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0977175782341079
2140;;0.0;52.49707;13.339670000000002;0.0;4.0;1.0;2.0;2.0;2.0;180.0;31;94.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.06895666857738013
654;0.0;0.0;52.46616;13.491220000000002;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1;80.0;8.0;2.0;10.0;10.0;8.0;6.0;0.0;36.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.09452462720482603
614;;0.0;52.49244;13.40098;0.0;1.0;1.0;0.0;1.0;1.0;3.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.018608597759763913
2216;100.0;0.0;52.54691999999999;13.45375;0.0;3.0;1.0;0.0;1.0;2.0;4.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;32.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0.05930300376905932
1249;;0.0;52.55305;13.3795;0.0;6.0;1.0;1.0;5.0;4.0;3.0;52;91.0;9.0;9.0;10.0;10.0;9.0;9.0;0.0;79.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.0513987159763514
1205;;0.0;52.50615;13.48153;0.0;2.0;1.0;1.0;1.0;1.0;2.0;2;100.0;10.0;10.0;10.0;10.0;8.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.0742016498822045
1350;100.0;1.0;52.45556;13.57133;1.0;1.0;1.0;1.0;1.0;1.0;1.0;29;98.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;17.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.17267907153159864
2212;100.0;1.0;52.53102;13.42644;1.0;1.0;1.0;1.0;1.0;1.0;14.0;83;96.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.028421843414133494
1943;;0.0;52.47172;13.45776;0.0;3.0;1.0;1.0;2.0;1.0;3.0;0;;;;;;;;0.0;51.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.06317702406956467
1864;100.0;1.0;52.5278;13.3966;1.0;4.0;1.0;1.0;1.0;2.0;2.0;244;98.0;10.0;10.0;10.0;10.0;10.0;9.0;1.0;99.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.02091972822962209
2669;100.0;1.0;52.54175;13.35871;1.0;4.0;1.0;1.0;1.0;1.0;5.0;16;96.0;10.0;9.0;10.0;10.0;9.0;9.0;1.0;64.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.05820255728605172
344;;0.0;52.5309;13.32697;0.0;2.0;1.0;0.0;1.0;1.0;5.0;1;100.0;10.0;8.0;10.0;10.0;10.0;10.0;0.0;60.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.08314923001058089
2360;;1.0;52.485;13.37867;1.0;4.0;1.0;2.0;2.0;4.0;3.0;17;94.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;75.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0.038034551863920754
1308;;0.0;52.5595;13.42382;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;45.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.05224232250564071
2480;100.0;1.0;52.53556999999999;13.409020000000002;1.0;6.0;1.0;0.0;4.0;2.0;2.0;61;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;101.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.025722042490555094
597;100.0;1.0;52.58621;13.393070000000002;1.0;5.0;1.0;2.0;3.0;1.0;1.0;55;97.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;46.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.07765047060883119
948;100.0;0.0;52.48058;13.45811;0.0;2.0;1.0;1.0;1.0;1.0;4.0;5;96.0;10.0;9.0;9.0;9.0;9.0;10.0;0.0;38.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05855499672325523
1115;;0.0;52.5546;13.405729999999998;0.0;7.0;1.0;2.0;3.0;1.0;2.0;21;89.0;9.0;7.0;10.0;10.0;9.0;9.0;0.0;99.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.044734470709124965
2127;100.0;0.0;52.511390000000006;13.464970000000005;0.0;4.0;1.0;1.0;2.0;1.0;2.0;62;92.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;50.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.057566302058383395
276;100.0;0.0;52.51326;13.39473;0.0;2.0;1.0;1.0;1.0;1.0;7.0;2;100.0;10.0;8.0;10.0;10.0;10.0;9.0;0.0;69.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.01313085358493265
1544;100.0;0.0;52.51774;13.26532;0.0;2.0;1.0;1.0;1.0;1.0;2.0;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;40.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.14231928719388603
981;;0.0;52.48295;13.361770000000002;0.0;2.0;1.0;1.0;1.0;1.0;3.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;38.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.053012948357962456
818;;0.0;52.5046;13.46187;0.0;2.0;1.0;1.0;1.0;1.0;2.0;2;93.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;200.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.05470406788737949
1029;;0.0;52.5396;13.42291;0.0;4.0;1.5;3.0;3.0;1.0;3.0;3;100.0;9.0;10.0;9.0;10.0;10.0;10.0;0.0;137.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.033497455755096564
2342;;0.0;52.54726;13.36954;0.0;2.0;1.0;1.0;1.0;1.0;25.0;1;100.0;10.0;10.0;10.0;10.0;10.0;8.0;0.0;34.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0.05320785431296556
2471;83.0;1.0;52.4943;13.38515;1.0;2.0;2.0;1.0;1.0;1.0;2.0;161;98.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;55.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.02719141559735496
